"All assets information, media account 'dolphmediasvc301'"
Exported with Azure Media Services Explorer v5.8.1.0 on 6/10/2024 11:30:16 AM. Dates are local.
Asset name,Description,Alternate Id,Asset Id,Created time,Last modified time,Storage account,Storage container,Asset type,Size,Streaming locators count,In MK/IO,Locator name #1,Created time,Start time,End time,Streaming Urls with streaming endpoint #0
output-3b347d90a48146d4bd386c1b15395e55,,,e753ef59-5d7b-43ac-a6f4-358afe00e443,8/12/2020 6:42:38 PM,8/12/2020 6:42:38 PM,dolphmediastorage301,asset-e753ef59-5d7b-43ac-a6f4-358afe00e443,Multi Bitrate MP4 (4),20391884,1,False,locator-3b347d90a48146d4bd386c1b15395e55,8/12/2020 6:43:40 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/f6d0c92f-f76d-48cd-9a96-f4e1b7ea5302/TeethBrushing_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/f6d0c92f-f76d-48cd-9a96-f4e1b7ea5302/TeethBrushing_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/f6d0c92f-f76d-48cd-9a96-f4e1b7ea5302/TeethBrushing_Watermarked.ism/manifest(encryption=cenc)"
output-3bad2b66cfab423d821ed5824270f556,,,59cc6bbc-509d-44ca-9b46-4708808471fe,8/12/2020 10:01:19 AM,8/12/2020 10:01:19 AM,dolphmediastorage301,asset-59cc6bbc-509d-44ca-9b46-4708808471fe,Multi Bitrate MP4 (4),4186251,1,False,locator-3bad2b66cfab423d821ed5824270f556,8/12/2020 10:02:21 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/5658386f-f706-409e-959c-534e31e619cc/ArchformBroadMxNoSpacing_Waterma.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/5658386f-f706-409e-959c-534e31e619cc/ArchformBroadMxNoSpacing_Waterma.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/5658386f-f706-409e-959c-534e31e619cc/ArchformBroadMxNoSpacing_Waterma.ism/manifest(encryption=cenc)"
output-3bccab9f7ef94edd978eae2bdc638007,,,71cc69d8-d0ad-4333-9590-ec9da5c9963b,8/12/2020 4:45:18 PM,8/12/2020 4:45:18 PM,dolphmediastorage301,asset-71cc69d8-d0ad-4333-9590-ec9da5c9963b,Multi Bitrate MP4 (4),6524365,1,False,locator-3bccab9f7ef94edd978eae2bdc638007,8/12/2020 4:46:19 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/33645120-3109-48e2-9e10-4563488d32c0/PatientPhotos_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/33645120-3109-48e2-9e10-4563488d32c0/PatientPhotos_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/33645120-3109-48e2-9e10-4563488d32c0/PatientPhotos_Watermarked.ism/manifest(encryption=cenc)"
output-3d181b9b03ef46e7a8ce5df067be72da,,,8e1a05ca-ac10-4a7d-a8ea-2ddfc84539be,8/12/2020 11:59:42 AM,8/12/2020 11:59:42 AM,dolphmediastorage301,asset-8e1a05ca-ac10-4a7d-a8ea-2ddfc84539be,Multi Bitrate MP4 (4),17353550,1,False,locator-3d181b9b03ef46e7a8ce5df067be72da,8/12/2020 12:00:43 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/94dd2b40-a5a1-4879-b04f-73d8fa31469d/ConnectiveTissueGraft_Watermarke.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/94dd2b40-a5a1-4879-b04f-73d8fa31469d/ConnectiveTissueGraft_Watermarke.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/94dd2b40-a5a1-4879-b04f-73d8fa31469d/ConnectiveTissueGraft_Watermarke.ism/manifest(encryption=cenc)"
output-3d38461295ea46578b166b072b39bac5,,,f3bf2c8a-dd17-46a8-86c8-7d9517505433,8/12/2020 2:17:32 PM,8/12/2020 2:17:32 PM,dolphmediastorage301,asset-f3bf2c8a-dd17-46a8-86c8-7d9517505433,Multi Bitrate MP4 (4),10182066,1,False,locator-3d38461295ea46578b166b072b39bac5,8/12/2020 2:18:32 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/08de1f03-c645-47c3-b950-5853de104609/HawleySpringAlignerMd_Watermarke.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/08de1f03-c645-47c3-b950-5853de104609/HawleySpringAlignerMd_Watermarke.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/08de1f03-c645-47c3-b950-5853de104609/HawleySpringAlignerMd_Watermarke.ism/manifest(encryption=cenc)"
output-3d809e4e1a3243ff98c0d2e5ee653f86,,,1e1ab94c-003f-4a88-a57b-737b17ecf3fa,8/12/2020 11:36:02 AM,8/12/2020 11:36:02 AM,dolphmediastorage301,asset-1e1ab94c-003f-4a88-a57b-737b17ecf3fa,Multi Bitrate MP4 (4),6056896,1,False,locator-3d809e4e1a3243ff98c0d2e5ee653f86,8/12/2020 11:37:03 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/19e2aa32-b39f-4227-bc7d-d802da92ec05/ClassIIIMxSkeletalDeficiencyVert.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/19e2aa32-b39f-4227-bc7d-d802da92ec05/ClassIIIMxSkeletalDeficiencyVert.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/19e2aa32-b39f-4227-bc7d-d802da92ec05/ClassIIIMxSkeletalDeficiencyVert.ism/manifest(encryption=cenc)"
output-3d81b957ece34d86990e5cc7471e9862,,,97633215-1a7c-4c9c-b782-2ddf685b4884,8/12/2020 7:38:56 PM,8/12/2020 7:38:56 PM,dolphmediastorage301,asset-97633215-1a7c-4c9c-b782-2ddf685b4884,Multi Bitrate MP4 (4),4128999,1,False,locator-3d81b957ece34d86990e5cc7471e9862,8/12/2020 7:39:58 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/7ee56a42-cdd8-4327-b2f8-cc094c6297f7/VerticalMaxillaryExcess_Watermar.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/7ee56a42-cdd8-4327-b2f8-cc094c6297f7/VerticalMaxillaryExcess_Watermar.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/7ee56a42-cdd8-4327-b2f8-cc094c6297f7/VerticalMaxillaryExcess_Watermar.ism/manifest(encryption=cenc)"
output-3e6be748dbd64a0087a15629c90f4727,,,3cd818b2-3661-4627-9483-8ff4e37f860f,8/12/2020 5:33:16 PM,8/12/2020 5:33:16 PM,dolphmediastorage301,asset-3cd818b2-3661-4627-9483-8ff4e37f860f,Multi Bitrate MP4 (4),19104326,1,False,locator-3e6be748dbd64a0087a15629c90f4727,8/12/2020 5:34:17 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/9e0aa67f-639d-4288-b28b-a5efccb9722f/RestoreMxAnteriorGlassIonomerPri.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/9e0aa67f-639d-4288-b28b-a5efccb9722f/RestoreMxAnteriorGlassIonomerPri.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/9e0aa67f-639d-4288-b28b-a5efccb9722f/RestoreMxAnteriorGlassIonomerPri.ism/manifest(encryption=cenc)"
output-3ff36f4509ed42b39bedb6b73803fd11,,,809e7998-b882-404f-a62b-8f51c7129534,8/12/2020 1:49:14 PM,8/12/2020 1:49:14 PM,dolphmediastorage301,asset-809e7998-b882-404f-a62b-8f51c7129534,Multi Bitrate MP4 (4),9531519,1,False,locator-3ff36f4509ed42b39bedb6b73803fd11,8/12/2020 1:50:16 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/76268390-d66d-410e-9edf-4a7a569e939d/FourBicuspidExtractionAllSecondB.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/76268390-d66d-410e-9edf-4a7a569e939d/FourBicuspidExtractionAllSecondB.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/76268390-d66d-410e-9edf-4a7a569e939d/FourBicuspidExtractionAllSecondB.ism/manifest(encryption=cenc)"
output-40ed29f6e3a34794ab78c184a8fcc9a2,,,88b18217-a239-46b6-81ba-ea69e9de35a6,8/12/2020 5:48:25 PM,8/12/2020 5:48:25 PM,dolphmediastorage301,asset-88b18217-a239-46b6-81ba-ea69e9de35a6,Multi Bitrate MP4 (4),16617417,1,False,locator-40ed29f6e3a34794ab78c184a8fcc9a2,8/12/2020 5:49:26 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/c37e9db6-72ac-4696-939f-8e54859370d5/RPEHyraxFourBandBracesAfterProc_.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/c37e9db6-72ac-4696-939f-8e54859370d5/RPEHyraxFourBandBracesAfterProc_.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/c37e9db6-72ac-4696-939f-8e54859370d5/RPEHyraxFourBandBracesAfterProc_.ism/manifest(encryption=cenc)"
output-425a0338dd86491ebbf5b6b0ae58a1f5,,,a7af21a4-2f4c-4c60-9409-6705cb83819d,8/12/2020 11:58:36 AM,8/12/2020 11:58:36 AM,dolphmediastorage301,asset-a7af21a4-2f4c-4c60-9409-6705cb83819d,Multi Bitrate MP4 (4),17340695,1,False,locator-425a0338dd86491ebbf5b6b0ae58a1f5,8/12/2020 11:59:37 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/b534b020-e837-42de-934e-654229eda9d7/CondylarResorptionAirwayDiscDege.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b534b020-e837-42de-934e-654229eda9d7/CondylarResorptionAirwayDiscDege.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b534b020-e837-42de-934e-654229eda9d7/CondylarResorptionAirwayDiscDege.ism/manifest(encryption=cenc)"
output-42872a710018411f989811ff912663f1,,,cbe6cd66-e603-4584-8272-8265fffadf55,8/12/2020 9:35:01 AM,8/12/2020 9:35:01 AM,dolphmediastorage301,asset-cbe6cd66-e603-4584-8272-8265fffadf55,Multi Bitrate MP4 (4),13023359,1,False,locator-42872a710018411f989811ff912663f1,8/12/2020 9:36:03 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/eac12346-f7c4-41eb-8e62-a35cb744d1ea/2x4ApplianceRetractionElasticsTe.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/eac12346-f7c4-41eb-8e62-a35cb744d1ea/2x4ApplianceRetractionElasticsTe.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/eac12346-f7c4-41eb-8e62-a35cb744d1ea/2x4ApplianceRetractionElasticsTe.ism/manifest(encryption=cenc)"
output-42ddb60926d84677b05d12622900e2b0,,,fc11250d-a2c9-4688-a183-a1403bc23216,8/12/2020 12:29:53 PM,8/12/2020 12:29:53 PM,dolphmediastorage301,asset-fc11250d-a2c9-4688-a183-a1403bc23216,Multi Bitrate MP4 (4),9882065,1,False,locator-42ddb60926d84677b05d12622900e2b0,8/12/2020 12:30:55 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/33d15b33-8ac6-4c8d-aeb1-0a525297da8a/DecayMxPosteriorMesialDriftPrima.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/33d15b33-8ac6-4c8d-aeb1-0a525297da8a/DecayMxPosteriorMesialDriftPrima.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/33d15b33-8ac6-4c8d-aeb1-0a525297da8a/DecayMxPosteriorMesialDriftPrima.ism/manifest(encryption=cenc)"
output-43d05869172544d1a5be0f82f6af4f32,,,55ca851c-0883-48df-9d5b-0d1135f732d1,8/12/2020 3:44:38 PM,8/12/2020 3:44:38 PM,dolphmediastorage301,asset-55ca851c-0883-48df-9d5b-0d1135f732d1,Multi Bitrate MP4 (4),18728581,1,False,locator-43d05869172544d1a5be0f82f6af4f32,8/12/2020 3:45:40 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/1c765fc7-c4f4-441d-8beb-ccc32120c74a/MandibularAdvancementTextured_Wa.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/1c765fc7-c4f4-441d-8beb-ccc32120c74a/MandibularAdvancementTextured_Wa.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/1c765fc7-c4f4-441d-8beb-ccc32120c74a/MandibularAdvancementTextured_Wa.ism/manifest(encryption=cenc)"
output-43f91d3c33724a0f88ac69d4831c0a73,,,ca102dcc-b49a-4663-9e7a-2d1e8b7361ad,8/12/2020 7:47:56 PM,8/12/2020 7:47:56 PM,dolphmediastorage301,asset-ca102dcc-b49a-4663-9e7a-2d1e8b7361ad,Multi Bitrate MP4 (4),11517524,1,False,locator-43f91d3c33724a0f88ac69d4831c0a73,8/12/2020 7:48:58 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/fb75ed4f-ded3-4b61-b009-8003f328226d/WisdomToothExtractionSoftTissueI.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/fb75ed4f-ded3-4b61-b009-8003f328226d/WisdomToothExtractionSoftTissueI.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/fb75ed4f-ded3-4b61-b009-8003f328226d/WisdomToothExtractionSoftTissueI.ism/manifest(encryption=cenc)"
output-4487b6822e874141aa9d673309fcb10f,,,26ca849c-9414-48b7-9f56-3fdd0b37c447,8/12/2020 4:19:11 PM,8/12/2020 4:19:11 PM,dolphmediastorage301,asset-26ca849c-9414-48b7-9f56-3fdd0b37c447,Multi Bitrate MP4 (4),25162709,1,False,locator-4487b6822e874141aa9d673309fcb10f,8/12/2020 4:20:13 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/42cbba2c-e1ff-4e95-8624-8f0390bb3cdb/MxMdAdvancementCCWGenioplasty_Wa.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/42cbba2c-e1ff-4e95-8624-8f0390bb3cdb/MxMdAdvancementCCWGenioplasty_Wa.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/42cbba2c-e1ff-4e95-8624-8f0390bb3cdb/MxMdAdvancementCCWGenioplasty_Wa.ism/manifest(encryption=cenc)"
output-44abf8fe661e441286191e020f51f024,,,ceca5e7b-023c-4816-b5f2-c8e731c8e73c,8/12/2020 7:15:00 PM,8/12/2020 7:15:00 PM,dolphmediastorage301,asset-ceca5e7b-023c-4816-b5f2-c8e731c8e73c,Multi Bitrate MP4 (4),13746365,1,False,locator-44abf8fe661e441286191e020f51f024,8/12/2020 7:16:01 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/185bd53a-2f2b-47f8-8bfa-2a82122c4386/TongueSpurs_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/185bd53a-2f2b-47f8-8bfa-2a82122c4386/TongueSpurs_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/185bd53a-2f2b-47f8-8bfa-2a82122c4386/TongueSpurs_Watermarked.ism/manifest(encryption=cenc)"
output-44be06bf10574a308bd8bab5eade44a1,,,26710915-efbe-4e3a-8a64-c78694d74778,8/12/2020 11:25:24 AM,8/12/2020 11:25:24 AM,dolphmediastorage301,asset-26710915-efbe-4e3a-8a64-c78694d74778,Multi Bitrate MP4 (4),2002647,1,False,locator-44be06bf10574a308bd8bab5eade44a1,8/12/2020 11:26:25 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/bf746646-7c4b-4b09-8d3e-3eb9943dde4b/ClassIIDiv1OverjetTextured_Water.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/bf746646-7c4b-4b09-8d3e-3eb9943dde4b/ClassIIDiv1OverjetTextured_Water.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/bf746646-7c4b-4b09-8d3e-3eb9943dde4b/ClassIIDiv1OverjetTextured_Water.ism/manifest(encryption=cenc)"
output-44d3fd0c8dd14440874a664cd5cbb471,,,14a151fa-fb98-4cb9-8d80-5ce82d0d70d3,8/12/2020 11:20:06 AM,8/12/2020 11:20:06 AM,dolphmediastorage301,asset-14a151fa-fb98-4cb9-8d80-5ce82d0d70d3,Multi Bitrate MP4 (4),2055876,1,False,locator-44d3fd0c8dd14440874a664cd5cbb471,8/12/2020 11:21:08 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/971f3ae7-70d7-449a-89c5-ccf63bba62dd/ClassICrowdingTextured_Watermark.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/971f3ae7-70d7-449a-89c5-ccf63bba62dd/ClassICrowdingTextured_Watermark.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/971f3ae7-70d7-449a-89c5-ccf63bba62dd/ClassICrowdingTextured_Watermark.ism/manifest(encryption=cenc)"
output-45118b5119d04cc79d84bb182b0228db,,,4f8485cd-3b15-457f-9ddf-b381e498278a,8/12/2020 11:39:13 AM,8/12/2020 11:39:13 AM,dolphmediastorage301,asset-4f8485cd-3b15-457f-9ddf-b381e498278a,Multi Bitrate MP4 (4),6315803,1,False,locator-45118b5119d04cc79d84bb182b0228db,8/12/2020 11:40:14 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/6759eb26-0dda-4749-9f8e-30a87acdea61/ClassIIMdSkeletalDeficiencyBrach.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/6759eb26-0dda-4749-9f8e-30a87acdea61/ClassIIMdSkeletalDeficiencyBrach.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/6759eb26-0dda-4749-9f8e-30a87acdea61/ClassIIMdSkeletalDeficiencyBrach.ism/manifest(encryption=cenc)"
output-457a872decc640109d1c39438647e221,,,360b1fe7-5725-4a63-a9f6-0ae48b6ffb8e,8/12/2020 4:44:14 PM,8/12/2020 4:44:14 PM,dolphmediastorage301,asset-360b1fe7-5725-4a63-a9f6-0ae48b6ffb8e,Multi Bitrate MP4 (4),44687678,1,False,locator-457a872decc640109d1c39438647e221,8/12/2020 4:45:16 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/b8a82b2e-db38-45cb-8a73-e49e6d8768b0/PartsOfBraces_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b8a82b2e-db38-45cb-8a73-e49e6d8768b0/PartsOfBraces_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b8a82b2e-db38-45cb-8a73-e49e6d8768b0/PartsOfBraces_Watermarked.ism/manifest(encryption=cenc)"
output-458ca58961b340ab8059cbd6deb9c8b8,,,59d6d44a-da5c-4b3d-a9dd-b625978678a7,8/12/2020 11:19:02 AM,8/12/2020 11:19:02 AM,dolphmediastorage301,asset-59d6d44a-da5c-4b3d-a9dd-b625978678a7,Multi Bitrate MP4 (4),7625724,1,False,locator-458ca58961b340ab8059cbd6deb9c8b8,8/12/2020 11:20:04 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/11d8b897-8d46-44f1-b5b4-b7a75ad51cd2/ClassICrowdingNoExtractBimaxProt.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/11d8b897-8d46-44f1-b5b4-b7a75ad51cd2/ClassICrowdingNoExtractBimaxProt.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/11d8b897-8d46-44f1-b5b4-b7a75ad51cd2/ClassICrowdingNoExtractBimaxProt.ism/manifest(encryption=cenc)"
output-45cb1834b1964cc4839f9d316de1243b,,,3cc24e94-5fd4-4282-bda8-9ff6135c97ae,8/12/2020 2:51:23 PM,8/12/2020 2:51:23 PM,dolphmediastorage301,asset-3cc24e94-5fd4-4282-bda8-9ff6135c97ae,Multi Bitrate MP4 (4),115354842,1,False,locator-45cb1834b1964cc4839f9d316de1243b,8/12/2020 2:53:24 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/5de4b733-3745-43a3-8fb3-da26838c16a0/IntroToOrtho_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/5de4b733-3745-43a3-8fb3-da26838c16a0/IntroToOrtho_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/5de4b733-3745-43a3-8fb3-da26838c16a0/IntroToOrtho_Watermarked.ism/manifest(encryption=cenc)"
output-465b67e816504c3d977489e01b02361f,,,f063302d-5f3f-4456-9a92-6682f959b226,8/12/2020 4:40:46 PM,8/12/2020 4:40:46 PM,dolphmediastorage301,asset-f063302d-5f3f-4456-9a92-6682f959b226,Multi Bitrate MP4 (4),26497090,1,False,locator-465b67e816504c3d977489e01b02361f,8/12/2020 4:41:47 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/26cac3be-5b71-48d1-9119-094c3ef57dad/OrthoOrganizers-TwinForceC3Blue.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/26cac3be-5b71-48d1-9119-094c3ef57dad/OrthoOrganizers-TwinForceC3Blue.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/26cac3be-5b71-48d1-9119-094c3ef57dad/OrthoOrganizers-TwinForceC3Blue.ism/manifest(encryption=cenc)"
output-46d778c6991e4f8cb3eebbab9b4ec19f,,,b69618cd-dcc9-49ee-988f-222385126f2a,8/12/2020 3:23:17 PM,8/12/2020 3:23:17 PM,dolphmediastorage301,asset-b69618cd-dcc9-49ee-988f-222385126f2a,Multi Bitrate MP4 (4),1857757,1,False,locator-46d778c6991e4f8cb3eebbab9b4ec19f,8/12/2020 3:24:19 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/79dff406-d865-4fc0-8edf-d2822807cf99/LipPostureClassIIOverjetTextured.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/79dff406-d865-4fc0-8edf-d2822807cf99/LipPostureClassIIOverjetTextured.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/79dff406-d865-4fc0-8edf-d2822807cf99/LipPostureClassIIOverjetTextured.ism/manifest(encryption=cenc)"
output-46edb32615c242e6ba28b2cccd11d4d3,,,6825a9ae-dae5-49d2-b296-959fd03afa05,8/12/2020 7:31:17 PM,8/12/2020 7:31:17 PM,dolphmediastorage301,asset-6825a9ae-dae5-49d2-b296-959fd03afa05,Multi Bitrate MP4 (4),9628263,1,False,locator-46edb32615c242e6ba28b2cccd11d4d3,8/12/2020 7:32:19 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/fff2d0b8-1a0e-44e5-a3fb-5ef333e9bfb2/TranspalatalArchTextured_Waterma.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/fff2d0b8-1a0e-44e5-a3fb-5ef333e9bfb2/TranspalatalArchTextured_Waterma.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/fff2d0b8-1a0e-44e5-a3fb-5ef333e9bfb2/TranspalatalArchTextured_Waterma.ism/manifest(encryption=cenc)"
output-4724004dd46b4b7caa30070c61debead,,,954f1455-4d52-4981-8a52-2023459f6059,8/12/2020 12:27:24 PM,8/12/2020 12:27:24 PM,dolphmediastorage301,asset-954f1455-4d52-4981-8a52-2023459f6059,Multi Bitrate MP4 (4),7966414,1,False,locator-4724004dd46b4b7caa30070c61debead,8/12/2020 12:28:26 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/737c3b09-8bc0-4c29-b963-5b934871b5a7/DecayMxAnteriorPrimaryDentition_.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/737c3b09-8bc0-4c29-b963-5b934871b5a7/DecayMxAnteriorPrimaryDentition_.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/737c3b09-8bc0-4c29-b963-5b934871b5a7/DecayMxAnteriorPrimaryDentition_.ism/manifest(encryption=cenc)"
